account_id,customer_age,account_type,account_open_date,current_balance,avg_daily_balance,monthly_transactions,monthly_volume,overdraft_count_3m,credit_score,state,suspicious_activity,account_status
ACC_00013558,30,Savings,2018-06-08,57572.02,43754.56,11,38044.44,0,594,MI,0,Active
ACC_00013559,19,Money Market,2019-11-04,11644.62,13923.22,9,2710.65,0,578,NC,0,Active
ACC_00013560,49,Checking,2023-09-14,542.55,411.3,14,1596.66,1,591,NY,0,Dormant
ACC_00013561,63,Savings,2019-05-19,6104.43,7475.86,6,4212.91,0,701,CA,0,Active
ACC_00013562,50,Checking,2025-03-07,9244.86,11271.66,28,22608.61,1,705,OH,0,Active
ACC_00013563,45,Business Checking,2018-08-17,111236.54,95098.38,34,361284.89,0,654,NC,0,Active
ACC_00013564,54,Checking,2019-12-07,4074.89,5005.03,28,11160.67,0,732,NY,0,Active
ACC_00013565,85,Checking,2023-12-05,9949.04,10932.13,21,22284.0,0,850,FL,0,Active
ACC_00013566,51,Savings,2023-03-01,2373.86,2867.96,5,815.26,1,565,NC,0,Active
ACC_00013567,45,Checking,2022-05-05,2001.94,1968.68,29,7724.16,2,617,TX,0,Active
ACC_00013568,46,Savings,2017-05-25,2277.44,1658.14,12,835.27,1,692,MI,0,Active
ACC_00013569,34,Savings,2022-01-15,21022.73,26485.32,8,12526.29,0,566,NY,0,Active
ACC_00013570,54,Business Checking,2020-01-18,841681.81,1018925.3,45,3557543.81,1,764,MI,0,Dormant
ACC_00013571,50,Savings,2016-12-23,11398.18,9111.22,9,4681.41,0,780,TX,0,Active
ACC_00013572,44,Checking,2019-06-10,3127.02,3615.26,21,7329.92,1,714,MI,0,Active
ACC_00013573,32,Money Market,2024-10-21,46212.88,35187.76,7,20221.24,1,795,GA,0,Active
ACC_00013574,18,Savings,2023-04-20,35793.87,27657.79,7,22427.61,2,758,MI,0,Active
ACC_00013575,66,Checking,2019-04-10,5379.3,6408.54,29,17347.99,0,850,PA,0,Active
ACC_00013576,34,Savings,2019-02-13,2589.47,1905.44,8,1133.18,0,776,NC,0,Active
ACC_00013577,62,CD,2022-06-05,115288.95,124345.55,6,69940.9,0,522,GA,0,Active
ACC_00013578,23,Checking,2023-04-15,14400.22,11754.6,21,27568.46,0,702,NY,0,Active
ACC_00013579,43,Checking,2021-09-30,7823.52,6926.03,31,19971.66,0,747,NY,0,Active
ACC_00013580,18,Checking,2022-12-11,2386.4,2024.37,23,3707.23,1,850,MI,0,Dormant
ACC_00013581,66,Money Market,2021-10-28,11525.68,14614.11,4,6169.4,2,659,NC,0,Active
ACC_00013582,38,Savings,2017-05-28,29494.01,30180.98,7,21029.85,0,752,TX,0,Active
ACC_00013583,21,Checking,2023-03-11,202.95,248.47,29,744.05,2,620,MI,0,Active
ACC_00013584,45,Savings,2015-09-10,5708.31,6077.22,5,4215.23,0,850,TX,0,Active
ACC_00013585,48,Money Market,2021-07-31,22143.32,25236.6,11,6257.91,0,554,TX,0,Active
ACC_00013586,46,Savings,2016-12-30,6910.68,5437.87,8,5089.18,1,629,GA,0,Active
ACC_00013587,47,Savings,2020-04-27,17327.57,13781.51,7,10645.14,0,671,TX,0,Active
ACC_00013588,20,Savings,2020-01-28,9519.96,10418.22,13,2386.07,1,802,TX,0,Active
ACC_00013589,39,Checking,2023-05-07,1149.2,1314.22,24,2170.88,0,669,OH,0,Active
ACC_00013590,43,Savings,2025-03-14,1356.27,1674.41,11,834.01,0,826,MI,0,Active
ACC_00013591,35,Checking,2025-03-24,47865.12,36860.77,30,166711.34,0,641,FL,0,Active
ACC_00013592,38,Savings,2018-11-02,1194.52,961.83,11,848.67,1,726,NC,0,Active
ACC_00013593,27,Checking,2022-11-14,35990.33,41306.16,22,63011.14,0,591,FL,0,Active
ACC_00013594,43,Checking,2023-03-31,13263.42,10184.35,19,27582.31,1,513,GA,0,Active
ACC_00013595,18,Checking,2023-07-21,3144.83,3910.21,28,11680.08,0,603,NY,0,Active
ACC_00013596,44,Checking,2021-09-17,150.58,147.66,22,368.86,1,772,FL,0,Active
ACC_00013597,47,Checking,2024-03-04,1647.63,1331.89,22,6223.04,0,795,IL,0,Dormant
ACC_00013598,25,Checking,2016-12-16,1224.17,872.26,29,4608.82,0,649,CA,0,Active
ACC_00013599,54,Savings,2022-08-18,1018.49,1254.06,10,499.79,0,684,GA,0,Active
ACC_00013600,18,Checking,2021-05-13,18172.39,19036.49,21,27667.99,0,721,PA,0,Active
ACC_00013601,50,Checking,2018-06-20,5563.43,4915.88,35,18112.87,2,560,NC,0,Active
ACC_00013602,33,Savings,2021-01-12,26190.53,22510.73,8,10479.7,2,686,FL,0,Active
ACC_00013603,43,Savings,2019-11-08,8086.9,8206.74,5,4025.25,0,665,IL,0,Active
ACC_00013604,22,CD,2019-07-26,57792.28,46009.18,6,34520.4,0,768,MI,0,Dormant
ACC_00013605,53,Money Market,2015-09-07,15765.38,15982.24,13,9642.06,0,726,TX,0,Active
ACC_00013606,36,Checking,2021-04-20,850.0,769.36,32,1976.82,1,617,MI,0,Active
ACC_00013607,27,Money Market,2015-11-08,73277.14,52203.78,10,28163.94,1,782,NC,0,Dormant
ACC_00013608,32,Savings,2019-11-30,4181.67,4112.92,13,2443.68,2,596,FL,0,Active
ACC_00013609,47,Checking,2017-02-05,9966.91,10946.61,24,31579.3,1,718,CA,0,Dormant
ACC_00013610,35,Savings,2016-09-05,7232.7,6856.0,5,2835.15,1,669,MI,0,Active
ACC_00013611,70,Checking,2020-04-03,44026.57,36210.44,26,106357.89,0,611,IL,0,Active
ACC_00013612,61,Checking,2022-03-24,1520.86,1942.97,27,5963.14,0,721,IL,0,Active
ACC_00013613,44,Savings,2016-09-01,4656.9,5966.96,7,2438.37,0,620,OH,0,Active
ACC_00013614,18,Business Checking,2016-09-23,413215.37,498381.95,45,1848945.1,0,612,NY,0,Active
ACC_00013615,44,CD,2024-03-04,132808.61,159857.71,12,31248.63,0,760,NC,0,Active
ACC_00013616,47,CD,2020-02-04,81361.63,98537.18,14,18594.07,1,743,NC,0,Active
ACC_00013617,18,Savings,2019-03-16,59128.52,57946.41,12,20538.46,0,739,MI,0,Active
ACC_00013618,27,Checking,2023-09-17,3512.56,3527.76,20,9574.5,2,642,OH,0,Dormant
ACC_00013619,18,CD,2023-12-24,43660.19,55118.56,6,16649.55,0,665,NY,0,Active
ACC_00013620,45,Money Market,2022-02-11,8848.92,7184.99,7,3662.87,0,770,PA,0,Closed
ACC_00013621,57,Savings,2024-06-23,17402.66,17257.41,11,11214.16,0,850,TX,0,Active
ACC_00013622,66,Savings,2018-10-13,24142.91,20826.2,4,7911.36,0,417,TX,0,Active
ACC_00013623,31,Checking,2023-08-27,125.97,104.6,29,485.89,0,624,CA,0,Active
ACC_00013624,57,Savings,2017-08-29,19620.93,25063.74,7,10324.89,0,559,TX,0,Active
ACC_00013625,60,Money Market,2016-05-15,35250.17,30436.77,6,9673.79,0,634,CA,0,Active
ACC_00013626,52,Checking,2021-07-25,2165.62,1868.34,22,4324.55,0,704,NY,0,Active
ACC_00013627,50,Business Checking,2015-12-02,31872.74,33675.29,33,137811.93,0,627,IL,0,Dormant
ACC_00013628,45,Checking,2017-10-17,2415.78,2054.76,24,4218.62,1,695,OH,0,Active
ACC_00013629,31,Checking,2020-09-15,9340.57,10724.42,26,18594.97,0,850,NY,0,Active
ACC_00013630,24,Money Market,2021-02-28,55661.8,68590.35,12,42821.4,1,646,FL,0,Active
ACC_00013631,51,CD,2018-03-21,108734.75,119039.42,10,63607.66,0,594,FL,0,Active
ACC_00013632,62,Money Market,2016-01-07,49408.19,51563.01,5,26746.61,0,631,NC,0,Active
ACC_00013633,27,Savings,2020-09-09,24711.13,23307.67,7,8541.09,1,624,TX,0,Active
ACC_00013634,66,Business Checking,2024-02-22,373717.38,371562.06,40,1810547.9,1,743,OH,0,Active
ACC_00013635,47,Savings,2024-05-30,2457.42,2749.77,7,1944.07,0,526,OH,0,Active
ACC_00013636,39,Checking,2025-03-03,279.65,298.58,23,950.39,0,622,OH,0,Active
ACC_00013637,63,Checking,2018-04-09,703.42,885.33,25,1516.93,1,672,GA,0,Active
ACC_00013638,18,Checking,2018-05-14,8886.03,9585.08,26,29784.69,1,623,IL,0,Active
ACC_00013639,25,Savings,2020-10-09,4934.01,5833.42,11,2751.92,0,431,MI,0,Active
ACC_00013640,59,Savings,2016-07-13,14902.98,13411.1,12,9842.35,0,502,NC,0,Active
ACC_00013641,21,Savings,2018-04-17,40498.32,50720.11,10,10529.93,0,585,TX,0,Dormant
ACC_00013642,44,Checking,2015-12-19,15178.83,17085.1,32,48128.77,0,786,OH,0,Active
ACC_00013643,27,Savings,2020-08-16,43250.18,48609.88,12,10979.64,0,756,NY,0,Active
ACC_00013644,31,Business Checking,2020-01-29,93421.93,113085.74,35,215300.63,0,727,OH,0,Active
ACC_00013645,33,Checking,2024-09-21,8256.21,9427.38,18,16128.69,0,619,OH,0,Active
ACC_00013646,39,Checking,2022-02-03,669.39,778.16,30,1353.57,0,666,PA,0,Active
ACC_00013647,18,Checking,2025-03-25,7935.66,10268.26,24,28087.68,1,705,TX,0,Active
ACC_00013648,18,CD,2020-07-21,63802.3,61648.85,10,48804.9,1,615,FL,0,Active
ACC_00013649,46,Savings,2019-06-04,5698.08,5375.41,6,2905.59,0,714,IL,0,Active
ACC_00013650,40,Checking,2017-10-29,265.99,210.61,17,407.14,1,744,NC,0,Dormant
ACC_00013651,40,Checking,2024-11-09,13240.5,13412.3,28,36013.46,0,746,CA,0,Active
ACC_00013652,18,Money Market,2016-03-21,5150.73,4410.88,4,2784.55,0,635,FL,0,Active
ACC_00013653,46,CD,2017-09-09,37497.47,26881.39,12,8388.24,0,762,OH,0,Active
ACC_00013654,45,Savings,2022-02-16,1059.74,1365.33,6,749.36,0,685,CA,0,Active
ACC_00013655,27,Savings,2025-07-28,19845.24,25633.72,11,13889.08,0,751,PA,0,Active
ACC_00013656,36,Checking,2024-06-13,17838.64,20584.51,12,48031.53,0,795,FL,0,Active
ACC_00013657,35,Checking,2023-12-28,178.93,140.71,25,472.67,1,689,MI,0,Active
ACC_00013658,56,Money Market,2024-08-21,21782.13,25829.28,10,15987.28,0,632,NY,0,Active
ACC_00013659,60,Checking,2016-04-11,10395.74,11076.52,29,38658.45,2,663,PA,0,Active
ACC_00013660,70,Savings,2023-05-17,12039.53,13736.82,4,5399.91,1,850,NC,0,Active
ACC_00013661,33,Checking,2024-02-18,3077.89,2692.71,18,8244.89,2,793,FL,0,Active
ACC_00013662,47,Checking,2015-11-11,790.51,848.14,24,2878.87,0,712,FL,0,Dormant
ACC_00013663,37,Checking,2022-02-09,835.44,626.51,23,2902.93,0,816,CA,0,Active
ACC_00013664,18,Savings,2025-08-02,12590.38,11285.22,9,3129.85,0,748,GA,0,Active
ACC_00013665,53,Business Checking,2019-12-20,100588.35,118440.83,49,594412.27,1,724,NC,0,Active
ACC_00013666,29,Checking,2025-05-22,55629.99,53752.87,30,121523.43,0,412,NC,0,Dormant
ACC_00013667,18,CD,2021-05-29,29704.45,37047.4,11,11553.87,1,770,NC,0,Active
ACC_00013668,38,Checking,2016-06-08,15564.93,17731.61,22,40127.99,0,728,IL,0,Active
ACC_00013669,18,Checking,2021-12-17,13951.95,15829.7,31,29522.9,1,736,FL,0,Active
ACC_00013670,18,Checking,2018-02-21,7335.03,6724.81,22,25246.81,1,850,OH,0,Active
ACC_00013671,52,Checking,2021-10-11,792.98,985.73,23,1290.3,0,734,OH,0,Active
ACC_00013672,31,Money Market,2021-07-25,33291.92,25385.34,3,11493.74,0,704,IL,0,Active
ACC_00013673,60,Savings,2022-04-13,2185.21,2483.94,3,646.77,0,708,NC,0,Active
ACC_00013674,71,Money Market,2023-05-04,45881.64,52058.14,3,25313.39,0,627,FL,0,Active
ACC_00013675,51,Money Market,2023-12-24,14838.91,11929.43,4,7292.9,1,599,GA,0,Active
ACC_00013676,18,Checking,2015-09-23,12612.45,13282.94,26,31230.5,2,620,IL,0,Active
ACC_00013677,38,Savings,2017-06-18,9510.27,9838.54,8,5209.7,2,730,NC,0,Active
ACC_00013678,61,CD,2023-03-22,31513.98,28186.02,10,18678.58,2,781,TX,0,Active
ACC_00013679,34,Savings,2020-05-28,13911.48,11674.23,6,9011.27,1,829,PA,0,Active
ACC_00013680,56,Savings,2023-07-13,31657.09,34824.0,4,21595.68,1,716,PA,0,Active
ACC_00013681,34,CD,2022-07-02,70300.12,84377.09,8,16588.5,0,703,CA,0,Active
ACC_00013682,83,Savings,2020-07-01,10505.03,8172.33,5,6796.69,3,713,CA,0,Active
ACC_00013683,25,Savings,2020-03-25,3790.43,4603.9,8,791.45,0,743,TX,0,Dormant
ACC_00013684,32,Savings,2020-09-22,1264.95,1320.03,8,358.46,1,617,IL,0,Active
ACC_00013685,61,CD,2024-09-23,33170.38,34755.42,5,17154.68,0,648,PA,0,Active
ACC_00013686,19,Checking,2022-05-10,15573.12,13593.36,25,47890.99,0,763,IL,0,Active
ACC_00013687,26,Money Market,2018-07-15,156113.36,160188.19,7,67439.44,1,658,TX,0,Dormant
ACC_00013688,28,Checking,2023-02-17,135.23,167.54,29,325.34,0,850,OH,0,Dormant
ACC_00013689,41,Checking,2025-02-02,3490.88,4472.88,23,7802.94,1,811,FL,0,Active
ACC_00013690,35,Savings,2021-08-24,2385.68,2863.81,7,621.05,1,850,IL,0,Active
ACC_00013691,36,Savings,2024-02-21,18741.41,20533.0,7,8154.09,1,534,PA,0,Active
ACC_00013692,46,Savings,2016-03-30,4659.81,5759.09,4,2968.53,0,850,NY,0,Dormant
ACC_00013693,32,CD,2019-09-01,181158.58,213087.06,7,65736.94,0,707,GA,0,Active
ACC_00013694,60,CD,2018-07-07,108576.62,81850.66,11,45370.98,1,850,CA,0,Active
ACC_00013695,32,Money Market,2020-06-25,53848.09,58318.94,6,39424.11,1,650,IL,0,Active
ACC_00013696,67,Business Checking,2023-11-05,73451.03,80327.49,45,370821.9,0,709,NC,0,Closed
ACC_00013697,46,Checking,2019-07-07,7887.48,7234.76,45,31527.38,0,654,MI,0,Active
ACC_00013698,68,Money Market,2016-03-22,33224.58,37059.73,4,12926.98,1,703,CA,0,Dormant
ACC_00013699,48,Business Checking,2022-02-18,298035.02,365822.48,52,1479504.25,0,800,OH,0,Dormant
ACC_00013700,38,Checking,2020-06-17,29565.52,31069.47,25,80868.77,0,686,MI,0,Active
ACC_00013701,94,Checking,2017-06-24,12131.82,11445.99,19,31437.17,1,618,GA,0,Active
ACC_00013702,49,Savings,2024-09-08,5816.44,5283.27,7,3391.52,1,666,MI,0,Active
ACC_00013703,22,Checking,2015-12-16,6069.1,6634.47,31,17936.8,1,718,TX,0,Active
ACC_00013704,32,Savings,2019-06-18,24234.49,29253.74,9,7252.06,0,662,NY,0,Active
ACC_00013705,79,Checking,2016-12-16,188.5,188.63,27,333.77,0,731,OH,0,Active
ACC_00013706,50,Checking,2019-03-05,3230.91,2685.45,34,9475.64,1,669,PA,0,Active
ACC_00013707,49,Savings,2022-01-19,350.49,286.15,6,149.25,0,812,CA,0,Active
ACC_00013708,59,Business Checking,2025-06-15,6446.27,7170.76,31,23210.69,0,778,OH,0,Active
ACC_00013709,32,Savings,2024-08-09,1763.87,1235.14,6,1402.66,0,846,TX,0,Active
ACC_00013710,50,Checking,2018-07-11,230.55,188.67,22,778.62,1,757,NY,0,Active
ACC_00013711,56,Checking,2022-11-24,782.08,956.54,22,1743.09,0,709,MI,0,Active
ACC_00013712,51,Checking,2019-11-02,2553.01,3104.51,29,4214.73,0,619,PA,0,Active
ACC_00013713,69,Savings,2025-02-15,24471.53,20163.05,9,10456.27,0,703,OH,0,Active
ACC_00013714,75,Checking,2017-04-19,1015.41,758.53,19,2785.39,0,674,FL,0,Active
ACC_00013715,29,Business Checking,2022-11-21,29296.81,31988.45,44,69417.66,0,785,MI,0,Active
ACC_00013716,59,CD,2022-06-25,24714.87,30782.8,7,13985.35,0,794,GA,0,Active
ACC_00013717,65,Checking,2021-03-15,369.98,369.79,36,1243.03,0,780,CA,0,Active
ACC_00013718,56,CD,2024-02-11,44911.53,35492.81,11,31890.96,1,850,NY,0,Active
ACC_00013719,31,Checking,2023-02-22,19226.54,14978.07,27,59186.38,0,574,FL,0,Active
ACC_00013720,56,Savings,2020-06-06,15901.43,13864.01,10,10606.4,1,649,TX,0,Active
ACC_00013721,38,Business Checking,2023-07-10,21019.45,21179.66,45,106176.18,4,770,TX,0,Active
ACC_00013722,67,Checking,2020-06-07,18598.58,21112.41,21,54164.54,0,604,MI,0,Active
ACC_00013723,50,Savings,2018-03-03,3466.91,2793.26,4,872.98,0,698,MI,0,Active
ACC_00013724,47,Money Market,2025-07-01,150933.3,144680.12,5,110579.2,0,660,IL,0,Active
ACC_00013725,62,Savings,2019-01-17,2099.37,2439.6,7,949.86,1,618,NC,0,Active
ACC_00013726,51,Money Market,2019-04-02,6057.5,5149.95,3,2320.4,0,524,OH,0,Dormant
ACC_00013727,51,Checking,2022-02-10,1600.11,1246.62,18,3871.77,1,516,PA,0,Active
ACC_00013728,37,Savings,2021-01-08,8918.02,7504.82,6,6653.62,0,555,PA,0,Active
ACC_00013729,42,Checking,2022-06-09,6355.85,5944.92,25,16694.22,0,757,TX,0,Active
ACC_00013730,63,Money Market,2019-12-02,25687.5,23561.09,7,6649.84,1,626,FL,0,Active
ACC_00013731,44,Checking,2016-06-09,564.34,733.47,27,877.87,0,709,FL,0,Active
ACC_00013732,46,Checking,2024-06-12,577.65,672.12,20,1332.06,0,729,OH,0,Closed
ACC_00013733,18,Checking,2016-05-05,2219.36,2615.91,33,3379.15,0,807,GA,0,Active
ACC_00013734,48,Checking,2016-07-04,1284.05,1642.28,28,4235.8,1,642,TX,0,Dormant
ACC_00013735,56,Savings,2020-11-25,8867.18,6536.59,11,4725.1,0,658,IL,0,Active
ACC_00013736,46,Savings,2016-05-29,1595.74,1461.64,7,1108.23,0,569,IL,0,Active
ACC_00013737,55,Checking,2017-06-17,2906.26,2570.75,21,4878.47,0,556,NY,0,Dormant
ACC_00013738,35,Checking,2025-07-10,14634.98,14988.38,20,42331.08,1,658,FL,0,Active
ACC_00013739,63,Checking,2022-06-17,4405.71,3584.94,29,17098.38,0,625,FL,0,Active
ACC_00013740,18,Checking,2024-10-01,813.17,936.34,29,1945.9,2,694,NY,0,Active
ACC_00013741,60,Money Market,2020-05-19,49014.42,46745.55,10,25444.64,0,700,IL,0,Closed
ACC_00013742,42,Business Checking,2018-04-07,41561.44,36030.58,41,224705.09,1,743,GA,0,Active
ACC_00013743,66,Savings,2020-06-10,16025.43,19547.34,7,6812.04,1,659,OH,0,Active
ACC_00013744,21,CD,2019-08-27,44149.11,49897.15,3,9539.89,0,658,OH,0,Active
ACC_00013745,79,CD,2020-01-07,87850.83,100320.88,12,17952.86,0,823,IL,0,Active
ACC_00013746,70,Checking,2019-03-24,2575.19,2338.29,30,8621.64,1,807,IL,0,Dormant
ACC_00013747,39,Checking,2022-06-02,5180.63,6729.57,25,17248.83,0,605,CA,0,Active
ACC_00013748,24,Checking,2020-04-20,1303.1,1687.35,21,4631.1,1,656,CA,0,Dormant
ACC_00013749,31,CD,2021-09-22,23846.62,23110.75,9,13409.93,0,480,GA,0,Active
ACC_00013750,57,Business Checking,2016-04-07,195700.09,243473.38,49,550185.1,2,601,NC,0,Active
ACC_00013751,19,Money Market,2017-01-24,5647.42,5519.51,8,2975.59,0,850,NC,0,Closed
ACC_00013752,41,Checking,2022-10-09,1785.37,1606.37,21,2890.38,1,850,OH,0,Active
ACC_00013753,18,Checking,2024-06-09,547.91,565.79,36,1589.82,2,742,TX,0,Closed
ACC_00013754,39,CD,2020-10-08,14140.19,10958.6,6,4583.9,0,814,PA,0,Active
ACC_00013755,20,CD,2021-06-23,27200.49,24070.8,5,18907.28,1,729,GA,0,Active
ACC_00013756,41,Money Market,2016-01-31,15329.65,16562.48,7,4101.83,1,773,PA,0,Active
ACC_00013757,48,Checking,2017-04-11,531.38,686.15,29,2028.36,0,763,CA,0,Active
ACC_00013758,45,CD,2021-01-28,55412.65,62134.02,4,32785.7,1,558,PA,0,Active
ACC_00013759,54,Checking,2025-04-14,10201.63,7590.43,35,36651.16,0,582,NC,0,Active
ACC_00013760,58,Savings,2017-04-30,3816.98,3470.79,6,998.92,0,574,MI,0,Active
ACC_00013761,63,Money Market,2017-01-01,45402.98,58711.44,5,11758.43,2,724,OH,0,Active
ACC_00013762,39,Savings,2023-06-10,7166.83,5340.28,3,2505.32,0,757,GA,0,Dormant
ACC_00013763,46,Business Checking,2024-11-05,14126.35,12937.99,46,47476.14,0,766,FL,0,Active
ACC_00013764,62,Savings,2017-05-23,5190.96,3769.58,11,2031.79,0,675,IL,0,Active
ACC_00013765,51,Checking,2018-09-04,1287.8,1198.49,27,4390.53,3,702,OH,0,Active
ACC_00013766,37,CD,2020-04-14,6578.54,8539.08,4,2426.22,1,733,IL,0,Closed
ACC_00013767,71,Checking,2024-09-03,158.76,160.05,18,503.83,1,575,CA,0,Active
ACC_00013768,66,Checking,2022-07-06,22436.14,28220.1,29,42557.56,0,653,TX,0,Closed
ACC_00013769,38,Money Market,2015-11-03,18188.49,14972.07,8,10834.55,1,625,PA,0,Active
ACC_00013770,36,Money Market,2024-02-21,50901.04,54029.36,4,20847.93,0,725,OH,0,Active
ACC_00013771,18,Checking,2021-09-29,29712.83,24871.76,29,64056.32,0,682,NC,0,Active
ACC_00013772,47,Savings,2021-05-09,1521.52,1315.12,7,781.68,0,615,MI,0,Active
ACC_00013773,59,Savings,2016-01-15,6231.55,7061.98,7,2560.26,0,850,OH,0,Dormant
ACC_00013774,55,Checking,2024-05-13,193.63,234.26,28,338.02,0,850,NY,0,Active
ACC_00013775,48,Money Market,2022-09-25,10444.29,13393.44,7,7439.5,0,657,MI,0,Active
ACC_00013776,50,Checking,2025-07-03,5536.73,7166.36,26,12444.11,1,722,FL,0,Active
ACC_00013777,67,Money Market,2017-03-15,20990.55,16070.31,13,5084.54,0,519,GA,0,Dormant
ACC_00013778,67,Checking,2019-06-05,28613.07,33121.35,32,83816.96,1,848,MI,0,Active
ACC_00013779,28,Savings,2019-11-02,37030.66,27797.72,4,25549.29,2,691,OH,0,Active
ACC_00013780,48,Savings,2018-08-07,5941.07,5519.18,6,1691.3,0,545,IL,0,Active
ACC_00013781,58,Money Market,2021-06-12,3095.83,3294.35,10,2312.54,0,622,MI,0,Active
ACC_00013782,18,Checking,2025-04-20,2423.66,2554.33,25,7869.72,0,710,NC,0,Active
ACC_00013783,20,CD,2016-04-26,27499.0,23614.9,12,12110.94,0,703,TX,0,Active
ACC_00013784,42,Savings,2021-02-05,7164.03,6669.84,13,3121.91,0,614,GA,0,Active
ACC_00013785,38,CD,2017-01-04,29859.27,32944.01,10,10156.53,1,646,IL,0,Active
ACC_00013786,53,Checking,2021-05-11,7049.53,8028.51,22,18743.8,1,806,NC,0,Active
ACC_00013787,22,Savings,2022-07-06,39082.75,30167.51,6,27504.77,1,662,TX,0,Active
ACC_00013788,47,Savings,2018-01-13,712.83,683.57,5,241.23,2,850,OH,0,Active
ACC_00013789,37,Checking,2016-02-10,5832.28,5592.36,20,21665.41,0,543,OH,0,Active
ACC_00013790,18,Money Market,2025-04-06,35463.85,44081.48,7,13670.9,0,765,CA,0,Active
ACC_00013791,61,Money Market,2025-03-05,61111.26,68434.13,8,20868.14,1,636,FL,0,Active
ACC_00013792,36,Checking,2020-01-17,1221.12,1064.56,24,1837.06,1,782,GA,0,Active
ACC_00013793,54,Savings,2021-04-30,20689.95,23753.28,8,15414.3,1,643,FL,0,Active
ACC_00013794,51,Business Checking,2016-06-30,319248.2,342275.57,41,829985.48,1,714,MI,0,Active
ACC_00013795,39,CD,2019-11-24,36791.23,26002.8,3,15959.39,0,697,FL,0,Active
ACC_00013796,51,Savings,2021-09-02,5400.77,4305.49,7,3070.79,0,563,MI,0,Active
ACC_00013797,36,Checking,2017-09-17,274.61,346.87,25,801.76,1,514,FL,0,Active
ACC_00013798,30,Checking,2016-05-07,4768.06,4856.88,34,10420.67,1,612,MI,0,Active
ACC_00013799,40,Money Market,2022-11-06,31896.62,25420.16,7,8900.67,0,734,IL,0,Dormant
ACC_00013800,22,CD,2020-07-20,29805.44,33409.4,4,9164.49,0,815,FL,0,Dormant
ACC_00013801,42,Checking,2018-01-26,1004.01,909.43,22,2026.61,0,771,NY,0,Active
ACC_00013802,29,Checking,2021-04-19,410.65,517.69,27,1343.62,0,625,CA,0,Active
ACC_00013803,32,Savings,2022-12-06,16484.28,15901.52,7,9295.34,1,675,CA,0,Dormant
ACC_00013804,49,Savings,2024-08-20,5318.62,4673.97,4,3307.05,1,597,OH,0,Active
ACC_00013805,53,Savings,2020-04-15,736.7,598.8,9,441.07,0,719,OH,0,Active
ACC_00013806,55,Checking,2022-11-24,4003.04,4089.6,27,13076.17,0,730,OH,0,Active
ACC_00013807,37,Savings,2021-09-30,4478.78,5053.8,8,2240.84,0,749,NC,0,Active
ACC_00013808,34,Savings,2016-02-24,18077.22,17308.02,9,11043.44,1,768,PA,0,Dormant
ACC_00013809,50,Checking,2015-11-25,39147.79,43394.59,25,121271.55,0,571,OH,0,Dormant
ACC_00013810,62,Savings,2023-05-27,26514.18,28064.1,6,12032.64,1,610,MI,0,Dormant
ACC_00013811,60,Savings,2015-11-14,10054.56,10368.6,7,6158.15,3,548,MI,0,Active
ACC_00013812,18,Checking,2018-03-15,595.39,523.07,27,1323.6,2,711,OH,0,Active
ACC_00013813,18,Checking,2022-09-09,11849.44,14516.14,27,27312.25,2,795,PA,0,Active
ACC_00013814,53,Savings,2021-08-15,7114.16,7776.17,7,1930.2,0,803,NC,0,Active
ACC_00013815,38,Savings,2020-04-24,5233.94,6292.62,6,3981.28,1,712,CA,0,Active
ACC_00013816,40,Checking,2024-10-03,4274.8,3602.64,24,12748.22,1,732,CA,0,Active
ACC_00013817,18,Money Market,2022-03-09,43140.2,49897.49,11,25271.61,0,596,NY,0,Active
ACC_00013818,52,Checking,2023-02-02,6034.14,7058.64,30,9358.21,1,760,NY,0,Active
ACC_00013819,37,Savings,2021-01-09,7407.69,6813.75,6,5918.58,0,779,NC,0,Active
ACC_00013820,63,Savings,2021-07-14,1341.68,1165.08,12,478.34,0,682,IL,0,Active
ACC_00013821,30,Savings,2024-08-04,4652.44,5578.59,8,3170.37,0,726,MI,0,Active
ACC_00013822,37,Checking,2021-05-02,27002.46,22665.24,19,78789.09,2,645,IL,0,Dormant
ACC_00013823,80,CD,2024-09-15,33253.86,29951.45,12,10848.53,1,799,TX,0,Active
ACC_00013824,67,Checking,2022-10-04,4349.47,4122.45,18,9158.54,0,740,FL,0,Active
ACC_00013825,38,Checking,2022-09-13,998.03,1267.15,25,2473.68,0,666,NY,0,Active
ACC_00013826,58,Savings,2016-11-22,2694.82,2811.91,5,1019.46,0,682,TX,0,Active
ACC_00013827,18,Savings,2022-05-25,7173.82,7627.62,16,4480.22,2,731,IL,0,Active
ACC_00013828,61,Checking,2022-08-30,701.8,733.04,25,2396.87,1,809,MI,0,Active
ACC_00013829,38,Savings,2015-12-12,81220.23,89390.64,3,30283.84,0,725,TX,0,Dormant
ACC_00013830,50,Checking,2022-03-03,575.21,619.28,12,1817.87,0,705,PA,0,Active
