loan_id,application_date,applicant_age,annual_income,credit_score,employment_years,debt_to_income_ratio,loan_type,loan_amount,loan_term_months,interest_rate,is_approved,is_default,state,purpose,own_home,years_at_address
LOAN_0008916,2024-03-03,45,34864,752,1,0.183,Personal,36610.12,48,0.1097,1,1,MI,home_improvement,1,3
LOAN_0008917,2024-08-01,55,87539,386,2,0.762,Student,21322.67,120,0.4108,0,0,OH,debt_consolidation,0,7
LOAN_0008918,2025-05-31,39,43270,643,14,0.454,Mortgage,113946.79,360,0.148,0,0,FL,education,1,2
LOAN_0008919,2024-01-23,26,36326,727,12,0.174,Student,32900.25,180,0.0764,1,0,TX,education,1,8
LOAN_0008920,2023-10-31,42,47183,494,2,0.358,Business,101285.6,60,0.3249,0,0,CA,debt_consolidation,1,13
LOAN_0008921,2025-02-06,45,82907,742,3,0.313,Mortgage,349116.43,360,0.0478,0,0,TX,medical,1,2
LOAN_0008922,2025-08-04,47,45924,673,1,0.553,Mortgage,164904.95,240,0.1317,0,0,GA,vacation,0,3
LOAN_0008923,2024-09-25,29,49526,621,11,0.362,Student,94337.39,120,0.1806,1,0,NC,debt_consolidation,0,2
LOAN_0008924,2024-07-03,61,20000,570,2,0.55,Mortgage,96960.35,300,0.2144,0,0,MI,medical,1,0
LOAN_0008925,2025-04-23,29,60798,756,2,0.481,Auto,35252.84,36,0.0362,0,0,TX,home_improvement,1,1
LOAN_0008926,2025-05-22,18,60666,663,0,0.479,Personal,25675.84,48,0.2039,0,0,OH,debt_consolidation,0,0
LOAN_0008927,2023-11-12,48,32620,762,2,0.072,Auto,51281.78,36,0.0452,1,0,MI,home_improvement,1,0
LOAN_0008928,2023-10-24,21,100160,729,1,0.426,Personal,25752.81,36,0.1423,1,0,GA,education,0,4
LOAN_0008929,2025-05-05,30,73133,689,5,0.158,Auto,46569.79,36,0.1006,0,0,CA,debt_consolidation,1,3
LOAN_0008930,2023-11-24,33,20000,640,0,0.302,Business,74549.46,24,0.172,0,0,CA,home_improvement,1,0
LOAN_0008931,2024-01-04,45,20000,785,1,0.62,Auto,78698.22,48,0.03,0,0,TX,home_improvement,0,0
LOAN_0008932,2025-01-30,31,41156,602,1,0.306,Mortgage,179765.83,300,0.1821,0,0,FL,debt_consolidation,0,3
LOAN_0008933,2023-12-22,38,33103,841,8,0.049,Business,83623.78,48,0.03,1,0,GA,other,1,3
LOAN_0008934,2023-12-13,18,27410,748,3,0.538,Student,95769.75,240,0.0536,0,0,IL,business,1,8
LOAN_0008935,2024-03-10,35,45500,632,6,0.576,Mortgage,214591.9,300,0.1502,0,0,FL,vacation,0,10
LOAN_0008936,2023-11-15,18,22083,702,2,0.139,Business,26574.35,24,0.1167,0,0,OH,vacation,0,0
LOAN_0008937,2025-04-07,35,46492,406,3,0.509,Mortgage,177789.92,240,0.371,0,0,CA,vacation,1,4
LOAN_0008938,2024-01-17,58,20000,695,6,0.103,Mortgage,99026.92,300,0.0752,0,0,PA,vacation,1,14
LOAN_0008939,2024-07-03,54,51403,722,2,0.699,Auto,44095.15,72,0.0794,1,0,PA,debt_consolidation,1,1
LOAN_0008940,2024-01-10,61,35416,632,0,0.045,Business,120986.89,24,0.2099,0,0,GA,medical,0,5
LOAN_0008941,2025-07-24,57,53712,785,2,0.15,Mortgage,180458.68,300,0.03,1,0,MI,home_improvement,0,0
LOAN_0008942,2025-08-06,32,35931,742,7,0.27,Auto,51129.52,72,0.0676,0,0,NY,medical,0,12
LOAN_0008943,2024-09-16,20,57717,746,1,0.4,Personal,24806.25,60,0.1146,0,0,CA,other,1,1
LOAN_0008944,2024-08-08,29,57442,805,0,0.244,Student,63064.98,240,0.03,1,0,IL,education,0,0
LOAN_0008945,2025-04-11,43,23905,562,9,0.393,Personal,15834.73,24,0.2802,0,0,NY,medical,0,1
LOAN_0008946,2024-05-17,18,53960,576,2,0.472,Auto,40091.87,72,0.2326,0,0,GA,business,0,3
LOAN_0008947,2024-02-16,68,56927,677,1,0.291,Mortgage,119724.85,300,0.1122,0,0,NY,home_improvement,1,7
LOAN_0008948,2024-02-14,35,24863,822,5,0.658,Personal,37207.7,24,0.0512,0,0,OH,vacation,1,0
LOAN_0008949,2024-10-12,45,118278,850,4,0.161,Auto,43290.43,48,0.03,1,0,NY,education,1,3
LOAN_0008950,2024-03-19,26,20706,850,12,0.306,Personal,42043.69,36,0.0316,0,0,NC,vacation,0,12
LOAN_0008951,2023-10-23,18,33053,683,4,0.706,Business,113704.98,60,0.142,0,0,IL,business,0,4
LOAN_0008952,2023-09-08,24,20000,664,7,0.037,Personal,39725.93,24,0.1989,1,0,GA,other,1,2
LOAN_0008953,2024-01-14,43,20000,560,0,0.072,Business,71263.35,60,0.2699,0,0,NC,home_improvement,0,0
LOAN_0008954,2024-04-10,38,55196,517,0,0.641,Auto,43514.62,60,0.283,0,0,FL,home_improvement,0,1
LOAN_0008955,2024-07-03,54,61459,577,2,0.403,Personal,12927.36,60,0.2879,0,0,MI,business,1,11
LOAN_0008956,2024-03-28,58,87115,773,1,0.226,Mortgage,305681.46,240,0.03,0,0,CA,business,1,0
LOAN_0008957,2024-03-14,27,101706,696,2,0.232,Student,19065.85,120,0.0988,0,0,GA,home_improvement,1,0
LOAN_0008958,2024-10-25,23,20000,548,0,0.246,Auto,24923.74,60,0.2635,0,0,TX,vacation,1,2
LOAN_0008959,2024-10-08,34,70754,617,6,0.409,Personal,45879.72,48,0.2725,0,0,CA,vacation,1,3
LOAN_0008960,2023-09-24,42,93800,586,4,0.76,Auto,46990.68,36,0.2177,1,0,PA,home_improvement,1,7
LOAN_0008961,2025-07-04,19,63918,846,20,0.019,Personal,40542.89,48,0.03,1,0,PA,debt_consolidation,0,2
LOAN_0008962,2025-02-28,69,55402,658,0,0.084,Mortgage,241245.61,360,0.1357,0,0,NY,business,1,2
LOAN_0008963,2024-12-15,37,33535,634,5,0.088,Business,32806.39,84,0.1887,0,0,PA,other,1,7
LOAN_0008964,2024-10-23,53,38175,839,1,0.115,Business,92500.53,24,0.03,0,0,NY,business,1,0
LOAN_0008965,2025-08-04,20,38532,724,0,0.167,Personal,38425.36,24,0.1287,1,0,IL,home_improvement,1,2
LOAN_0008966,2024-10-15,41,59463,850,2,0.349,Mortgage,164917.38,360,0.03,0,0,IL,vacation,1,1
LOAN_0008967,2024-05-02,53,49097,550,0,0.259,Mortgage,129189.63,180,0.2599,0,0,NY,medical,1,1
LOAN_0008968,2024-11-25,42,37601,831,4,0.148,Mortgage,130070.2,360,0.03,0,0,GA,medical,1,1
LOAN_0008969,2024-10-05,63,45824,850,7,0.538,Personal,6960.25,60,0.0462,1,0,MI,debt_consolidation,1,1
LOAN_0008970,2023-10-22,43,49455,850,1,0.172,Mortgage,191499.68,300,0.03,0,0,FL,vacation,1,14
LOAN_0008971,2024-12-12,32,78793,628,10,0.428,Auto,23398.95,48,0.1731,1,1,GA,medical,1,6
LOAN_0008972,2024-03-12,58,72528,640,1,0.542,Personal,30598.12,36,0.2392,0,0,FL,business,1,1
LOAN_0008973,2025-04-10,33,94722,560,1,0.26,Mortgage,420146.31,180,0.2406,1,1,GA,debt_consolidation,1,0
LOAN_0008974,2023-09-18,18,44417,733,7,0.392,Mortgage,100495.4,360,0.0546,1,0,TX,education,0,4
LOAN_0008975,2025-08-20,54,94379,850,0,0.269,Personal,32358.43,48,0.03,1,0,CA,business,1,2
LOAN_0008976,2023-12-13,59,68983,662,0,0.435,Personal,26225.18,48,0.213,1,0,NY,business,0,2
LOAN_0008977,2023-09-17,30,110601,564,7,0.299,Auto,52980.54,36,0.2437,1,0,NY,home_improvement,0,11
LOAN_0008978,2024-03-01,33,88044,568,12,0.18,Business,334229.08,60,0.2633,0,0,IL,education,0,6
LOAN_0008979,2025-04-14,18,63282,773,0,0.323,Personal,11406.5,48,0.1058,0,0,IL,debt_consolidation,1,1
LOAN_0008980,2023-09-06,41,20000,782,0,0.204,Mortgage,98080.71,360,0.03,1,0,MI,education,1,4
LOAN_0008981,2025-02-28,33,70438,730,4,0.129,Personal,34441.05,60,0.1462,1,0,GA,education,0,16
LOAN_0008982,2025-08-28,41,34173,673,17,0.412,Personal,22162.34,48,0.1983,0,0,NC,vacation,0,4
LOAN_0008983,2023-09-23,57,65733,771,9,0.298,Business,159632.41,60,0.057,1,0,PA,debt_consolidation,1,0
LOAN_0008984,2023-11-28,79,20000,670,2,0.389,Business,42570.48,48,0.1637,0,0,CA,other,1,0
LOAN_0008985,2024-09-10,18,120324,850,1,0.006,Mortgage,468324.2,360,0.03,0,0,MI,vacation,0,1
LOAN_0008986,2024-12-26,51,47821,697,4,0.363,Auto,24215.73,36,0.0975,1,0,IL,business,0,7
LOAN_0008987,2024-05-26,47,31538,758,2,0.386,Personal,41187.14,48,0.1077,1,0,TX,other,1,0
LOAN_0008988,2024-11-21,24,97923,645,4,0.07,Student,57388.57,240,0.1779,1,1,FL,education,0,2
LOAN_0008989,2024-02-17,56,23448,850,12,0.525,Mortgage,101514.84,360,0.03,0,0,CA,home_improvement,1,0
LOAN_0008990,2025-04-23,23,40386,603,5,0.311,Student,88601.41,240,0.1852,0,0,OH,education,1,4
LOAN_0008991,2025-07-12,18,28421,542,3,0.05,Student,26320.85,180,0.2618,0,0,CA,other,1,1
LOAN_0008992,2024-03-12,47,20000,626,1,0.423,Mortgage,97249.59,360,0.1669,0,0,TX,home_improvement,0,1
LOAN_0008993,2024-01-14,22,132997,730,0,0.344,Mortgage,267517.74,360,0.058,1,0,PA,vacation,1,8
LOAN_0008994,2024-10-26,18,33987,486,0,0.62,Personal,24847.17,60,0.3855,0,0,PA,home_improvement,1,14
LOAN_0008995,2024-05-21,60,132666,490,1,0.111,Mortgage,422607.63,180,0.2953,1,0,FL,business,1,1
LOAN_0008996,2024-10-08,35,48726,837,7,0.6,Auto,74162.23,48,0.03,1,0,MI,other,1,0
LOAN_0008997,2023-09-10,49,21268,606,6,0.239,Personal,23818.63,60,0.2765,0,0,FL,other,1,4
LOAN_0008998,2025-05-28,58,87385,695,0,0.231,Mortgage,263511.01,240,0.1033,0,0,IL,vacation,1,4
LOAN_0008999,2025-06-20,33,34059,750,3,0.379,Personal,25073.1,60,0.1238,0,0,OH,home_improvement,1,0
LOAN_0009000,2025-06-18,55,22606,764,6,0.197,Auto,41343.95,48,0.0442,1,0,IL,other,1,0
LOAN_0009001,2024-07-06,18,109726,650,7,0.093,Student,16505.94,120,0.1527,1,0,MI,education,1,0
LOAN_0009002,2024-05-19,26,58136,839,0,0.385,Personal,44473.75,24,0.03,0,0,NC,debt_consolidation,1,2
LOAN_0009003,2024-05-01,23,88339,835,2,0.242,Personal,10619.92,48,0.0662,1,1,MI,medical,1,4
LOAN_0009004,2024-08-11,19,58000,609,5,0.272,Auto,26745.22,72,0.19,1,0,IL,home_improvement,1,5
LOAN_0009005,2024-10-30,47,33958,511,6,0.291,Personal,38665.09,24,0.3566,0,0,GA,medical,1,1
LOAN_0009006,2025-07-14,32,28648,521,17,0.293,Mortgage,121666.99,360,0.2656,0,0,TX,medical,0,2
LOAN_0009007,2025-01-10,40,83215,547,0,0.143,Personal,47777.79,60,0.3182,0,0,NY,vacation,1,2
LOAN_0009008,2024-07-03,23,71444,780,2,0.215,Student,96469.06,240,0.03,0,0,MI,home_improvement,1,3
LOAN_0009009,2024-05-20,35,27515,559,3,0.222,Mortgage,128978.72,300,0.2256,0,0,OH,home_improvement,1,8
LOAN_0009010,2025-01-07,67,85792,706,2,0.248,Business,131871.88,84,0.119,1,0,GA,medical,0,1
LOAN_0009011,2025-08-20,45,90587,602,4,0.325,Business,264992.83,60,0.2259,1,0,IL,medical,0,2
LOAN_0009012,2023-12-26,34,49893,454,0,0.418,Auto,78056.98,72,0.3514,0,0,NC,vacation,1,5
LOAN_0009013,2025-05-09,39,55580,556,5,0.061,Business,84010.66,84,0.2803,1,0,TX,business,0,9
LOAN_0009014,2024-03-04,50,53720,665,2,0.281,Mortgage,217085.61,360,0.1362,0,0,GA,vacation,1,17
LOAN_0009015,2024-12-24,24,57805,715,2,0.1,Student,89025.21,120,0.0719,1,0,MI,other,1,5
LOAN_0009016,2023-10-21,58,67905,514,5,0.393,Auto,15706.62,48,0.3024,1,1,OH,vacation,1,28
LOAN_0009017,2025-01-05,50,52133,850,1,0.282,Business,237295.9,48,0.03,0,0,CA,other,1,0
LOAN_0009018,2024-05-21,18,73762,689,1,0.525,Personal,21324.78,36,0.1734,0,0,PA,home_improvement,0,7
LOAN_0009019,2024-10-31,60,67873,547,5,0.609,Personal,29510.16,48,0.3303,0,0,MI,medical,0,0
LOAN_0009020,2024-06-17,56,63157,642,10,0.323,Mortgage,274449.3,360,0.1436,1,0,FL,education,0,1
LOAN_0009021,2025-01-10,24,37617,822,1,0.126,Student,11127.41,180,0.03,0,0,NC,debt_consolidation,1,0
LOAN_0009022,2024-06-15,43,26532,741,1,0.193,Auto,33857.8,60,0.0689,1,1,MI,vacation,1,5
LOAN_0009023,2023-11-05,39,48551,751,3,0.459,Personal,24738.7,60,0.1357,0,0,IL,business,0,8
LOAN_0009024,2023-10-10,18,49818,575,10,0.412,Personal,26589.57,24,0.2803,0,0,FL,other,1,4
LOAN_0009025,2024-08-06,58,51590,494,2,0.189,Personal,10696.84,60,0.3744,0,0,FL,vacation,0,16
LOAN_0009026,2025-08-17,39,160955,800,8,0.535,Mortgage,243097.67,300,0.03,1,0,MI,vacation,1,1
LOAN_0009027,2025-02-05,59,28524,727,3,0.299,Personal,39645.0,36,0.1413,0,0,GA,education,0,3
LOAN_0009028,2024-12-01,38,29739,625,3,0.253,Personal,10059.78,24,0.2444,1,0,PA,debt_consolidation,1,1
LOAN_0009029,2023-09-05,51,20000,570,19,0.122,Personal,7026.51,60,0.3007,0,0,NC,vacation,0,1
LOAN_0009030,2023-09-16,31,85720,552,4,0.519,Mortgage,248698.44,240,0.2305,1,0,GA,medical,1,6
LOAN_0009031,2025-05-10,39,33186,627,1,0.227,Mortgage,144633.4,360,0.1583,1,0,FL,other,1,3
LOAN_0009032,2024-08-04,77,82245,598,3,0.131,Business,377305.41,24,0.2225,1,0,PA,other,0,3
LOAN_0009033,2025-08-10,34,34088,764,8,0.485,Mortgage,126986.5,360,0.0375,0,0,PA,other,1,0
LOAN_0009034,2024-01-09,46,41988,646,0,0.264,Personal,41388.2,24,0.2319,0,0,MI,home_improvement,0,1
LOAN_0009035,2024-04-17,54,20000,760,5,0.279,Student,38886.53,240,0.051,1,0,IL,medical,0,0
LOAN_0009036,2024-12-25,27,64016,812,0,0.246,Student,55650.39,120,0.03,1,1,GA,home_improvement,0,4
LOAN_0009037,2024-09-19,23,53126,631,4,0.418,Personal,15628.31,48,0.2336,1,0,MI,medical,0,7
LOAN_0009038,2024-11-02,43,193616,673,1,0.665,Auto,53416.94,72,0.1312,0,0,FL,medical,0,6
LOAN_0009039,2024-12-30,31,48479,797,1,0.081,Personal,39332.29,48,0.0594,1,0,NY,debt_consolidation,0,0
LOAN_0009040,2025-02-01,39,117481,850,2,0.434,Mortgage,329178.94,240,0.03,1,0,PA,business,0,1
LOAN_0009041,2023-09-30,35,164163,835,0,0.251,Auto,38561.15,60,0.03,1,0,NC,vacation,0,1
LOAN_0009042,2024-06-09,48,40921,672,3,0.472,Mortgage,100850.77,300,0.1321,1,0,OH,business,1,2
LOAN_0009043,2025-05-11,44,62293,514,0,0.345,Auto,30679.75,36,0.2913,0,0,CA,vacation,1,1
LOAN_0009044,2025-04-30,22,43331,729,3,0.494,Business,47667.62,48,0.1142,0,0,NY,other,0,4
LOAN_0009045,2023-11-14,27,74429,730,10,0.117,Personal,15899.25,36,0.1425,1,0,IL,other,1,9
LOAN_0009046,2025-01-23,44,94478,758,6,0.164,Auto,15885.05,72,0.041,1,0,FL,home_improvement,1,1
LOAN_0009047,2025-01-15,18,39751,809,3,0.184,Personal,13506.23,48,0.0473,1,0,OH,debt_consolidation,1,3
LOAN_0009048,2024-03-08,61,40962,744,19,0.089,Business,181004.0,60,0.0945,1,0,NC,home_improvement,1,3
LOAN_0009049,2024-12-14,48,43298,640,0,0.306,Mortgage,106387.49,360,0.1609,1,0,NY,education,1,1
LOAN_0009050,2023-12-01,18,83294,613,5,0.237,Student,76574.71,180,0.1886,1,0,CA,vacation,1,2
LOAN_0009051,2023-12-26,47,107375,791,1,0.26,Mortgage,235622.73,360,0.03,1,0,TX,education,1,5
LOAN_0009052,2024-03-26,38,38722,850,8,0.265,Mortgage,162745.2,360,0.03,1,0,NY,home_improvement,1,7
LOAN_0009053,2024-11-08,35,20000,728,1,0.174,Personal,20137.71,36,0.1564,1,1,NC,education,1,0
LOAN_0009054,2024-11-28,18,69088,783,2,0.092,Personal,21094.86,36,0.0831,0,0,GA,other,1,0
LOAN_0009055,2025-08-04,18,29765,706,3,0.374,Personal,49634.58,36,0.1711,1,0,GA,debt_consolidation,1,0
LOAN_0009056,2024-02-26,52,55702,599,0,0.024,Personal,29572.48,36,0.2696,1,0,TX,medical,0,2
LOAN_0009057,2024-01-30,61,32313,850,8,0.332,Mortgage,100047.1,300,0.03,0,0,FL,debt_consolidation,1,4
LOAN_0009058,2024-11-06,39,34954,608,1,0.118,Auto,69948.3,36,0.2116,1,0,NC,vacation,1,0
LOAN_0009059,2024-08-21,18,83790,724,3,0.072,Auto,53949.7,48,0.0846,1,0,GA,debt_consolidation,0,1
LOAN_0009060,2024-10-05,18,64899,552,1,0.474,Personal,17112.87,60,0.3098,0,0,TX,other,1,1
LOAN_0009061,2024-08-03,59,20926,638,12,0.189,Mortgage,100096.52,180,0.1493,1,0,GA,education,1,1
LOAN_0009062,2023-11-03,19,50573,477,3,0.712,Personal,38778.19,24,0.3954,0,0,IL,debt_consolidation,1,4
LOAN_0009063,2023-12-20,49,24325,559,3,0.232,Auto,34510.25,48,0.2328,0,0,CA,vacation,1,6
LOAN_0009064,2023-09-10,53,40219,670,1,0.064,Business,156959.23,24,0.1606,1,0,TX,business,1,2
LOAN_0009065,2023-09-27,50,20000,696,3,0.637,Mortgage,96077.87,240,0.0856,0,0,FL,education,1,17
LOAN_0009066,2024-10-13,50,145091,790,0,0.473,Business,367390.27,48,0.0437,1,0,NY,business,0,1
LOAN_0009067,2024-12-22,27,48429,685,4,0.121,Personal,6388.74,60,0.2004,1,0,NY,business,0,4
LOAN_0009068,2025-05-08,53,32530,460,1,0.693,Mortgage,120101.85,180,0.3313,0,0,NY,home_improvement,0,1
LOAN_0009069,2025-03-02,26,55100,740,10,0.282,Mortgage,234457.23,240,0.044,1,0,FL,business,1,1
LOAN_0009070,2024-10-10,18,20000,701,18,0.531,Personal,27925.21,60,0.1645,1,0,NC,education,1,1
LOAN_0009071,2024-10-25,43,45524,777,10,0.26,Auto,15828.67,36,0.0448,1,0,NY,debt_consolidation,1,2
LOAN_0009072,2024-11-13,30,32676,587,2,0.123,Mortgage,111122.63,300,0.1919,0,0,FL,other,0,1
LOAN_0009073,2023-12-10,56,43514,478,11,0.221,Personal,24930.98,36,0.4041,1,1,PA,business,1,3
LOAN_0009074,2024-06-08,18,34505,688,7,0.237,Mortgage,119620.82,360,0.0862,1,0,CA,medical,0,1
LOAN_0009075,2024-01-01,42,62880,677,2,0.143,Personal,36988.12,36,0.2013,0,0,FL,debt_consolidation,0,1
LOAN_0009076,2025-06-15,20,29057,634,11,0.382,Student,77934.02,120,0.19,1,0,CA,debt_consolidation,1,3
LOAN_0009077,2025-05-11,26,23751,745,0,0.052,Student,57864.9,240,0.0659,1,0,MI,education,0,0
LOAN_0009078,2024-04-13,47,48323,648,1,0.285,Mortgage,141166.47,360,0.1472,0,0,CA,education,0,1
LOAN_0009079,2025-08-15,63,109426,548,1,0.172,Mortgage,127448.69,300,0.255,0,0,NC,medical,0,0
LOAN_0009080,2023-10-23,75,25705,726,8,0.273,Business,110517.32,60,0.1192,1,0,TX,medical,0,10
LOAN_0009081,2024-02-11,43,108905,548,15,0.035,Mortgage,168955.69,180,0.2354,0,0,NY,debt_consolidation,0,1
LOAN_0009082,2024-05-13,27,107499,598,1,0.189,Personal,8519.24,48,0.2761,0,0,NC,business,1,0
LOAN_0009083,2025-07-19,37,114886,743,0,0.25,Mortgage,351792.91,300,0.0319,1,0,PA,education,1,4
LOAN_0009084,2025-05-02,44,40725,671,3,0.167,Business,95026.54,84,0.1658,0,0,NC,vacation,0,9
LOAN_0009085,2024-12-29,48,55891,808,1,0.223,Mortgage,258541.99,240,0.03,1,1,OH,other,1,1
LOAN_0009086,2024-11-16,37,79331,792,0,0.217,Mortgage,323991.22,360,0.03,1,0,NY,vacation,1,7
LOAN_0009087,2023-10-19,46,110795,504,3,0.154,Student,29352.11,120,0.2901,1,0,IL,home_improvement,1,3
LOAN_0009088,2024-10-27,45,52117,667,2,0.277,Mortgage,209435.23,240,0.1105,0,0,OH,medical,0,3
LOAN_0009089,2023-09-08,61,68489,706,1,0.133,Mortgage,201308.25,240,0.0752,0,0,OH,home_improvement,1,14
LOAN_0009090,2024-02-28,48,28506,622,3,0.299,Mortgage,112422.13,360,0.1739,0,0,OH,home_improvement,0,19
LOAN_0009091,2024-01-07,29,39384,592,1,0.106,Mortgage,174722.51,240,0.1952,0,0,NY,other,1,0
LOAN_0009092,2025-06-18,64,65078,503,8,0.305,Business,220120.97,36,0.3424,1,1,GA,vacation,1,3
LOAN_0009093,2023-12-26,28,36185,490,0,0.441,Personal,49031.68,48,0.3784,0,0,OH,business,1,0
LOAN_0009094,2023-10-20,46,44867,824,2,0.345,Personal,42368.48,24,0.03,1,0,OH,home_improvement,0,1
LOAN_0009095,2024-04-09,29,96554,795,0,0.088,Personal,35564.0,60,0.0635,1,0,MI,home_improvement,0,5
LOAN_0009096,2023-11-25,67,47338,772,3,0.191,Mortgage,114024.36,360,0.03,0,0,FL,other,1,8
LOAN_0009097,2025-05-28,43,72675,720,1,0.315,Mortgage,307814.05,180,0.0697,0,0,CA,medical,1,3
LOAN_0009098,2024-04-01,43,89790,790,1,0.165,Business,244686.48,48,0.0392,1,0,MI,business,1,3
LOAN_0009099,2023-09-22,51,55150,550,4,0.176,Mortgage,142359.56,300,0.2314,0,0,FL,vacation,1,2
LOAN_0009100,2024-07-16,18,20000,624,3,0.44,Auto,65874.44,48,0.1801,0,0,FL,home_improvement,1,3
LOAN_0009101,2025-06-27,49,31445,640,3,0.336,Mortgage,102253.18,180,0.1371,1,0,FL,medical,1,3
LOAN_0009102,2024-06-01,54,50706,815,5,0.123,Mortgage,201506.59,300,0.03,1,0,GA,medical,1,7
LOAN_0009103,2025-05-13,48,20000,771,7,0.113,Business,64100.89,48,0.0577,1,0,GA,home_improvement,0,6
LOAN_0009104,2024-11-26,43,99342,528,0,0.171,Mortgage,408758.86,300,0.2568,1,1,OH,other,0,6
LOAN_0009105,2023-12-11,44,38405,762,9,0.191,Auto,49676.57,72,0.0366,1,0,FL,other,0,5
LOAN_0009106,2024-07-30,37,55133,666,7,0.214,Mortgage,112624.41,180,0.1378,1,0,OH,vacation,1,2
LOAN_0009107,2023-12-29,37,116501,750,5,0.282,Mortgage,332325.73,360,0.0381,0,0,FL,education,1,4
LOAN_0009108,2024-03-07,54,38332,702,6,0.2,Student,56473.44,240,0.0939,1,0,NY,education,0,23
LOAN_0009109,2025-07-20,18,58080,550,2,0.311,Auto,30959.05,36,0.2613,1,0,FL,other,1,14
LOAN_0009110,2024-11-03,40,40483,616,0,0.022,Auto,61854.33,48,0.1987,0,0,CA,medical,1,7
LOAN_0009111,2025-08-12,49,97964,594,1,0.103,Auto,25901.51,72,0.2058,0,0,IL,medical,1,4
LOAN_0009112,2024-12-20,18,66604,741,4,0.431,Business,278724.43,24,0.0771,1,0,NC,education,1,5
LOAN_0009113,2024-06-26,29,43669,436,3,0.226,Mortgage,112908.91,360,0.3502,0,0,NC,medical,0,1
LOAN_0009114,2025-04-12,27,121507,850,4,0.307,Auto,33884.15,60,0.03,1,0,MI,business,1,5
LOAN_0009115,2025-05-16,45,101757,641,1,0.24,Mortgage,104978.91,300,0.1521,1,0,OH,medical,1,0
LOAN_0009116,2025-04-05,35,43047,767,0,0.224,Auto,42210.34,36,0.0523,0,0,CA,home_improvement,0,7
LOAN_0009117,2024-05-28,48,36798,434,5,0.35,Auto,30874.93,36,0.3878,0,0,NY,business,1,0
LOAN_0009118,2024-08-29,52,134340,724,0,0.455,Business,175481.47,24,0.1147,0,0,FL,medical,0,0
LOAN_0009119,2023-12-21,20,23535,648,1,0.329,Personal,48247.11,36,0.2098,0,0,IL,education,0,3
LOAN_0009120,2024-06-08,54,59487,541,6,0.162,Business,66959.71,84,0.3007,0,0,OH,business,0,15
LOAN_0009121,2023-09-22,26,36527,789,3,0.433,Personal,13087.27,48,0.0858,0,0,CA,medical,1,0
LOAN_0009122,2025-07-23,47,45721,850,3,0.184,Auto,53751.78,60,0.03,1,0,PA,vacation,1,1
LOAN_0009123,2025-01-15,54,31057,597,3,0.336,Mortgage,143230.77,360,0.1892,0,0,NY,other,1,3
LOAN_0009124,2024-12-15,68,55469,766,11,0.276,Personal,7656.01,48,0.1043,1,0,NY,home_improvement,0,1
LOAN_0009125,2024-09-22,42,56685,832,0,0.567,Business,225333.29,36,0.03,1,0,MI,education,1,0
LOAN_0009126,2024-02-21,51,23248,640,9,0.098,Personal,12786.14,48,0.2225,0,0,OH,home_improvement,1,15
LOAN_0009127,2024-05-13,74,71830,634,18,0.101,Auto,52309.59,60,0.1482,0,0,TX,education,1,7
LOAN_0009128,2024-02-27,45,27272,850,3,0.288,Auto,47161.07,60,0.03,0,0,MI,vacation,0,15
LOAN_0009129,2025-07-03,35,82863,765,0,0.135,Mortgage,331258.84,240,0.03,0,0,GA,debt_consolidation,1,0
LOAN_0009130,2025-04-09,35,42113,703,4,0.412,Mortgage,118734.9,300,0.0798,1,1,PA,medical,1,0
LOAN_0009131,2023-11-23,27,40449,699,0,0.038,Auto,75325.96,48,0.1135,1,1,MI,vacation,1,3
LOAN_0009132,2025-06-06,56,43371,788,0,0.39,Mortgage,144225.34,300,0.03,0,0,PA,other,0,7
LOAN_0009133,2025-03-18,73,40941,687,4,0.12,Business,146982.54,84,0.1432,0,0,TX,home_improvement,0,1
LOAN_0009134,2025-01-25,43,140611,585,4,0.439,Auto,19976.77,48,0.2313,1,1,MI,education,1,0
LOAN_0009135,2023-10-28,59,23517,619,2,0.19,Personal,22210.66,48,0.2666,0,0,FL,education,1,7
LOAN_0009136,2025-07-21,66,35973,628,0,0.285,Personal,7458.31,24,0.2312,0,0,PA,debt_consolidation,0,6
LOAN_0009137,2024-06-01,23,20953,688,3,0.499,Auto,31342.12,60,0.1123,0,0,CA,business,1,3
LOAN_0009138,2024-03-07,30,43593,582,3,0.612,Personal,26522.14,60,0.2824,0,0,NY,education,1,2
LOAN_0009139,2025-04-11,48,81730,520,7,0.062,Auto,46001.97,36,0.2733,1,1,IL,vacation,1,0
LOAN_0009140,2024-12-20,30,83915,487,1,0.332,Personal,34504.69,60,0.3775,0,0,CA,medical,1,0
LOAN_0009141,2024-03-01,44,68861,776,2,0.064,Student,21700.69,180,0.03,1,0,CA,vacation,1,15
LOAN_0009142,2025-02-15,50,71034,788,3,0.315,Mortgage,156741.63,240,0.03,1,0,CA,vacation,0,5
LOAN_0009143,2023-11-26,43,21054,645,1,0.35,Personal,18682.33,24,0.2335,0,0,IL,medical,1,5
LOAN_0009144,2024-01-31,18,27171,571,11,0.353,Mortgage,104549.27,180,0.2341,0,0,MI,home_improvement,1,1
LOAN_0009145,2024-05-04,26,28194,695,3,0.268,Mortgage,126799.91,360,0.0946,0,0,NC,debt_consolidation,1,4
LOAN_0009146,2024-01-11,56,39695,573,2,0.262,Mortgage,180307.52,360,0.2057,0,0,OH,debt_consolidation,1,2
